date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:06:58	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/jquery.debounce.min.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/jquery.debounce.min.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:58	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/jquery.cookie.min.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/jquery.cookie.min.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:58	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/jquery.viewport.min.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/jquery.viewport.min.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:58	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/samples.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/samples.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:58	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/scroll_hash.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/scroll_hash.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:59	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/underscore-min.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/underscore-min.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:59	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/insert-api-key.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/insert-api-key.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/datastructures)
16:06:59	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/adctheme.css	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/adctheme.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:06:59	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbac-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/pygments.css	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/pygments.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:00	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876ba95-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/jquery.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/jquery.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
16:07:00	14969/14969	---M-Z	200	added ('OK')	text/html	etag:W/%225876bbfe-3a79%22	https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/underscore.js	~/httrack-copies/documentation.mailgun/documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/_static/underscore.html	(from https://documentation.mailgun.com/werkzeug.pocoo.org/docs/_static/adctheme.css)
